,Time,Adres,Miasto,dlug,szer,Miejsce.zdarzenie,Rodzaj.zdarzenia,ucz1,ucz1_plec,ucz1_pod_wplywem,Ucz1DOB,ucz2,ucz2_plec,ucz2_pod_wplywem,Ucz2DOB,dzielnica,rok,miesiac,dzien,godzina,dzien_tyg,dzien_tyg_name
236,2019-08-01 16:29:00,KRAKÓW ŻMUJDZKA  3,Kraków,19.953408259371983,50.08560625,3,3,1,0,1,0,1,1,1,28,Prądnik Czerwony,2019,8,1,16,3,Thursday
237,2019-08-02 17:50:00,KRAKÓW DŁUGA  54,Kraków,19.9365903,50.0703925,1,8,1,2,1,42,2,0,0,0,Stare Miasto,2019,8,2,17,4,Friday
238,2019-08-01 08:50:00,KRAKÓW ALEJA 29 LISTOPADA  155A,Kraków,19.9619509,50.0950526,1,1,1,2,1,29,2,2,1,56,Prądnik Biały,2019,8,1,8,3,Thursday
239,2019-08-01 15:15:00,KRAKÓW ALEJA 29 LISTOPADA  39,Kraków,19.9623736,50.09834960000001,2,1,1,2,1,33,2,2,1,50,Prądnik Biały,2019,8,1,15,3,Thursday
240,2019-08-02 15:33:00,KRAKÓW LEMA  / DĄBSKA,Kraków,19.991549009431782,50.06772015,2,1,1,2,1,35,2,0,1,0,Czyżyny,2019,8,2,15,4,Friday
241,2019-07-31 16:15:00,KRAKÓW BASZTOWA  / WESTERPLATTE,Kraków,19.9388638,50.0662615,1,1,1,1,1,33,2,1,1,0,Stare Miasto,2019,7,31,16,2,Wednesday
242,2019-08-04 09:10:00,KRAKÓW RONDO GRZEGÓRZECKIE  / KOTLARSKA,Kraków,19.957833465730342,50.05760175,2,1,1,2,1,53,2,2,1,63,Grzegórzki,2019,8,4,9,6,Sunday
243,2019-08-05 12:54:00,KRAKÓW ALEJA 29 LISTOPADA  44C,Kraków,19.951230509059254,50.08192375,3,2,1,2,1,23,0,0,0,0,Prądnik Czerwony,2019,8,5,12,0,Monday
244,2019-08-05 13:39:00,KRAKÓW KUKLIŃSKIEGO  / STRYCHARSKA,Kraków,19.973255249999994,50.04562615,2,1,1,1,1,26,2,2,1,50,Podgórze,2019,8,5,13,0,Monday
245,2019-08-06 12:10:00,KRAKÓW KRUSZWICKA  / KUPAŁY,Kraków,20.0193566,50.0974493,4,1,1,2,1,69,2,2,1,63,Mistrzejowice,2019,8,6,12,1,Tuesday
246,2019-08-06 16:15:00,KRAKÓW PÓŁŁANKI  / AGATOWA,Kraków,20.0454188,50.0437066,1,1,1,1,1,33,2,2,1,34,Podgórze,2019,8,6,16,1,Tuesday
247,2019-08-06 16:30:00,KRAKÓW ALEJA 29 LISTOPADA  / UNIWERSYTET ROLNICZY,Kraków,19.9623736,50.09834960000001,2,1,1,2,1,25,2,1,1,28,Prądnik Biały,2019,8,6,16,1,Tuesday
248,2019-08-06 17:50:00,KRAKÓW MOGILSKA  48,Kraków,19.9831694,50.0711182,4,2,1,2,1,76,0,0,0,0,Prądnik Czerwony,2019,8,6,17,1,Tuesday
249,2019-08-08 09:10:00,KRAKÓW CZARNOGÓRSKA  4,Kraków,19.96915486369168,50.0219457,5,6,1,1,1,75,0,0,0,0,Podgórze Duchackie,2019,8,8,9,3,Thursday
250,2019-08-09 09:30:00,KRAKÓW LUBLAŃSKA  PROMIENISTYCH 1,Kraków,19.971305,50.085883,5,1,1,1,1,38,2,2,1,60,Prądnik Czerwony,2019,8,9,9,4,Friday
251,2019-08-09 16:05:00,KRAKÓW KRUPNICZA  32,Kraków,19.92715077666524,50.0629532,1,4,1,0,1,0,2,2,1,47,Stare Miasto,2019,8,9,16,4,Friday
252,2019-08-10 20:59:00,KRAKÓW RONDO CZYŻYŃSKIE  / POKOJU,Kraków,20.0169799,50.0735583,1,1,1,2,1,26,2,1,1,47,Nowa Huta,2019,8,10,20,5,Saturday
253,2019-08-12 07:42:00,KRAKÓW DŁUGA  / PĘDZICHÓW,Kraków,19.9362,50.072,1,6,1,2,1,22,2,2,1,57,Stare Miasto,2019,8,12,7,0,Monday
254,2019-08-10 17:55:00,KRAKÓW OFIAR DĄBIA  / MIEDZIANA,Kraków,19.9752142,50.0568891,1,1,1,1,1,34,2,2,1,47,Grzegórzki,2019,8,10,17,5,Saturday
255,2019-08-12 18:19:00,KRAKÓW DŁUGA  65,Kraków,19.9361042,50.0722061,1,1,1,2,1,42,0,0,0,0,Stare Miasto,2019,8,12,18,0,Monday
256,2019-08-14 07:00:00,KRAKÓW WYBICKIEGO  / KROWODERSKICH ZUCHÓW,Kraków,19.9250318,50.07016,2,1,1,1,1,26,2,2,1,26,Krowodrza,2019,8,14,7,2,Wednesday
257,2019-08-14 19:20:00,KRAKÓW ZWIERZYNIECKA  / RETORYKA,Kraków,19.9292942,50.0564661,1,1,1,2,1,45,2,2,1,26,Stare Miasto,2019,8,14,19,2,Wednesday
258,2019-08-14 16:45:00,KRAKÓW STELLA SAWICKIEGO  / FLORERA,Kraków,20.0046615934878,50.07433010000001,4,1,1,2,1,80,2,2,1,62,Czyżyny,2019,8,14,16,2,Wednesday
259,2019-08-15 22:10:00,KRAKÓW RZEŹNICZA  6,Kraków,19.95711932573052,50.056301399999995,5,1,1,2,1,26,2,2,1,43,Grzegórzki,2019,8,15,22,3,Thursday
260,2019-08-14 07:45:00,KRAKÓW KOBIERZYŃSKA  / SZUWAROWA,Kraków,19.9156319,50.0283315,1,1,1,2,1,42,2,0,1,0,Dębniki,2019,8,14,7,2,Wednesday
261,2019-08-18 09:45:00,KRAKÓW SKOTNICKA  162,Kraków,19.874105773041048,50.0091374,5,1,1,2,1,42,2,2,1,82,Dębniki,2019,8,18,9,6,Sunday
262,2019-08-18 17:40:00,KRAKÓW FOCHA  / KASZTELAŃSKA,Kraków,19.9216369,50.0588264,1,1,1,2,1,66,2,2,1,60,Zwierzyniec,2019,8,18,17,6,Sunday
263,2019-08-19 07:40:00,KRAKÓW SIEWNA  / JABŁONNA,Kraków,19.953265,50.0930954,1,1,1,2,1,53,2,2,1,39,Prądnik Biały,2019,8,19,7,0,Monday
264,2019-08-19 08:30:00,KRAKÓW OPOLSKA  9,Kraków,19.94154,50.0910567,4,1,1,2,1,25,2,2,1,22,Prądnik Biały,2019,8,19,8,0,Monday
265,2019-08-19 08:10:00,KRAKÓW GLINIK  / WADOWSKA,Kraków,20.126188630806038,50.09903469707589,1,1,1,2,1,20,2,2,1,45,Wzgórza Krzesławickie,2019,8,19,8,0,Monday
266,2019-08-19 11:30:00,KRAKÓW PIASTA KOŁODZIEJA  / KLEEBERGA,Kraków,20.0131263,50.1005098,2,1,1,2,1,71,2,2,1,64,Mistrzejowice,2019,8,19,11,0,Monday
267,2019-08-20 08:20:00,KRAKÓW MOGILSKA  120,Kraków,19.977768903258692,50.0681375,2,1,1,1,1,23,2,2,1,34,Prądnik Czerwony,2019,8,20,8,1,Tuesday
268,2019-08-20 13:40:00,KRAKÓW BERNARDYŃSKA  3,Kraków,19.9368985,50.053037,6,2,1,1,1,3,0,0,0,0,Stare Miasto,2019,8,20,13,1,Tuesday
269,2019-08-20 16:00:00,KRAKÓW NIERÓWNA  3D,Kraków,19.87402173805709,50.03962435,5,1,1,0,1,0,2,2,1,42,Dębniki,2019,8,20,16,1,Tuesday
270,2019-08-21 20:34:00,KRAKÓW RONDO GRUNWALDZKIE  / KONOPNICKIEJ,Kraków,19.9325314,50.0491655,2,1,1,1,1,30,2,2,1,74,Dębniki,2019,8,21,20,2,Wednesday
271,2019-08-22 17:20:00,KRAKÓW TELIGI  / WALLENRODA,Kraków,20.006901179746453,50.0165955,2,1,1,2,1,20,2,1,1,65,Bieżanów-Prokocim,2019,8,22,17,3,Thursday
272,2019-08-22 16:35:00,KRAKÓW KOŚCIUSZKI  / WŁÓCZKÓW,Kraków,19.9448971,50.04323660000001,1,1,1,2,1,34,2,2,1,72,Podgórze,2019,8,22,16,3,Thursday
273,2019-08-25 18:00:00,KRAKÓW KALWARYJSKA  48,Kraków,19.9425223,50.0407156,1,1,1,2,2,27,0,2,1,25,Podgórze,2019,8,25,18,6,Sunday
274,2019-08-24 21:00:00,KRAKÓW LUBICZ  23,Kraków,19.9515644,50.0647116,1,1,1,2,1,35,2,2,1,39,Grzegórzki,2019,8,24,21,5,Saturday
275,2019-08-26 07:10:00,KRAKÓW ALEJA 29 LISTOPADA  / WILEŃSKA,Kraków,19.9623736,50.09834960000001,4,1,1,0,1,0,2,2,1,34,Prądnik Biały,2019,8,26,7,0,Monday
276,2019-08-26 15:40:00,KRAKÓW ŻYCZKOWSKIEGO  27,Kraków,19.991056355914463,50.08039820000001,1,8,1,2,1,26,2,2,1,34,Czyżyny,2019,8,26,15,0,Monday
277,2019-08-27 15:23:00,KRAKÓW WYBICKIEGO  / KROWODERSKICH ZUCHÓW,Kraków,19.9250318,50.07016,2,4,1,1,1,39,2,2,1,22,Krowodrza,2019,8,27,15,1,Tuesday
278,2019-08-27 19:00:00,KRAKÓW KAMIENNA  21,Kraków,19.941663100000003,50.0761591,5,4,1,2,1,18,2,2,1,27,Stare Miasto,2019,8,27,19,1,Tuesday
279,2019-08-27 21:10:00,KRAKÓW PODGÓRSKA  / GĘSIA,Kraków,19.9538058,50.0506473,4,1,1,1,1,30,2,2,1,24,Stare Miasto,2019,8,27,21,1,Tuesday
280,2019-08-28 18:00:00,KRAKÓW DŁUGA  / FILIPA,Kraków,19.936899141015363,50.07038792252759,1,6,1,1,1,27,0,0,0,0,Stare Miasto,2019,8,28,18,2,Wednesday
281,2019-08-29 16:00:00,KRAKÓW CH CZYŻYNY  MEDWECKIEGO 2,Kraków,20.0061835,50.0764355,7,3,1,1,1,61,2,2,1,50,Czyżyny,2019,8,29,16,3,Thursday
282,2019-08-30 07:50:00,KRAKÓW BORKOWSKA  1,Kraków,19.90466372177349,50.00640660000001,5,1,1,2,1,28,2,1,1,45,Swoszowice,2019,8,30,7,4,Friday
283,2019-08-30 09:45:00,KRAKÓW SZLAK  21,Kraków,19.9355692,50.0709931,1,1,1,1,1,34,2,2,1,30,Stare Miasto,2019,8,30,9,4,Friday
284,2019-08-30 16:25:00,KRAKÓW MADALIŃSKIEGO  11,Kraków,19.9280227,50.0524385,1,1,1,1,1,43,2,2,1,67,Dębniki,2019,8,30,16,4,Friday
285,2019-08-28 17:00:00,KRAKÓW TRYBUNY LUDÓW  25,Kraków,19.9625883,50.0185544,1,1,1,1,1,43,2,1,1,34,Podgórze Duchackie,2019,8,28,17,2,Wednesday
286,2019-09-01 15:36:00,KRAKÓW MOGILSKA  123,Kraków,19.982020563839555,50.069858,6,1,1,2,1,33,1,1,1,27,Prądnik Czerwony,2019,9,1,15,6,Sunday
287,2019-09-02 08:40:00,KRAKÓW OPOLSKA  / MACKIEWICZA,Kraków,19.9345299,50.0916023,2,1,1,1,1,33,2,2,1,78,Prądnik Biały,2019,9,2,8,0,Monday
288,2019-09-02 05:28:00,KRAKÓW SOLIDARNOŚCI  / WAŃKOWICZA,Kraków,19.921306056782804,50.06000090000001,2,1,1,2,1,52,2,2,1,36,Krowodrza,2019,9,2,5,0,Monday
289,2019-09-02 05:45:00,KRAKÓW BABIŃSKIEGO  / BUNSCHA,Kraków,19.8849868,50.007101,1,1,1,2,1,51,2,2,1,53,Dębniki,2019,9,2,5,0,Monday
290,2019-09-05 12:25:00,KRAKÓW KRÓLEWSKA  / KONARSKIEGO,Kraków,19.9214825,50.0713419,1,6,1,2,1,38,0,0,0,0,Krowodrza,2019,9,5,12,3,Thursday
291,2019-08-31 15:30:00,KRAKÓW DŁUGA  63,Kraków,19.9361684,50.0720459,1,6,1,2,1,25,2,0,1,0,Stare Miasto,2019,8,31,15,5,Saturday
292,2019-09-06 10:55:00,KRAKÓW MOGILSKA  46,Kraków,19.9700102,50.0665953,2,1,1,2,1,64,2,2,1,23,Grzegórzki,2019,9,6,10,4,Friday
293,2019-09-06 17:00:00,KRAKÓW GAZOWA  4,Kraków,19.9465714,50.0492574,1,8,1,0,1,0,2,0,0,0,Stare Miasto,2019,9,6,17,4,Friday
294,2019-09-06 15:35:00,KRAKÓW STAROWIŚLNA  34,Kraków,19.9466681,50.0554405,1,4,1,2,1,67,2,2,1,39,Stare Miasto,2019,9,6,15,4,Friday
295,2019-09-08 13:30:00,KRAKÓW FRANCISZKAŃSKA  / BRACKA,Kraków,19.9346587,50.059365,1,1,1,2,1,30,2,2,1,27,Stare Miasto,2019,9,8,13,6,Sunday
296,2019-09-08 15:21:00,KRAKÓW STELLA SAWICKIEGO,Kraków,20.0046615934878,50.07433010000001,3,2,1,2,1,25,0,0,0,0,Czyżyny,2019,9,8,15,6,Sunday
297,2019-09-09 14:40:00,KRAKÓW MIKOŁAJSKA  21,Kraków,19.9432078,50.06123270000001,1,1,1,2,1,22,2,2,1,69,Stare Miasto,2019,9,9,14,0,Monday
298,2019-09-10 16:20:00,KRAKÓW NILA  17,Kraków,19.9340809,50.0885492,3,2,1,1,1,56,0,0,0,0,Prądnik Biały,2019,9,10,16,1,Tuesday
299,2019-09-10 19:10:00,KRAKÓW BALICKA  / ZAKLIKI Z MYDLNIK,Kraków,19.8534361,50.0823612,1,4,1,2,1,60,2,2,1,67,Bronowice,2019,9,10,19,1,Tuesday
300,2019-09-10 18:54:00,KRAKÓW MOGILSKA  120,Kraków,19.977768903258692,50.0681375,2,1,1,1,1,25,2,2,1,33,Prądnik Czerwony,2019,9,10,18,1,Tuesday
301,2019-09-10 20:10:00,KRAKÓW KRZYŻAŃSKIEGO  36A,Kraków,19.9448502,49.9766304,1,6,1,2,2,37,0,0,0,0,Swoszowice,2019,9,10,20,1,Tuesday
302,2019-09-10 19:23:00,KRAKÓW BORA KOMOROWSKIEGO  39,Kraków,19.980407242543865,50.085730100000006,6,1,1,2,1,32,1,0,1,0,Prądnik Czerwony,2019,9,10,19,1,Tuesday
303,2019-09-11 11:43:00,KRAKÓW CHRISTO BOTEWA  6,Kraków,20.0280948,50.0380285,2,1,1,2,1,22,2,2,1,21,Podgórze,2019,9,11,11,2,Wednesday
304,2019-09-11 09:00:00,KRAKÓW PUSTELNIA  / WIDŁAKOWA,Kraków,19.858206,50.0321484,1,1,1,2,1,9,2,2,1,37,Dębniki,2019,9,11,9,2,Wednesday
305,2019-09-11 16:59:00,KRAKÓW DŁUGA  63,Kraków,19.9361684,50.0720459,1,1,1,2,1,31,2,2,1,28,Stare Miasto,2019,9,11,16,2,Wednesday
306,2019-09-12 10:50:00,KRAKÓW AL KRASIŃSKIEGO  7,Kraków,19.927047116971146,50.05690070000001,3,2,1,2,1,68,0,0,0,0,Stare Miasto,2019,9,12,10,3,Thursday
307,2019-09-12 14:44:00,KRAKÓW KLIMECKIEGO  / DEKERTA,Kraków,19.967640793604733,50.0490339,3,2,1,1,1,27,0,0,0,0,Podgórze,2019,9,12,14,3,Thursday
308,2019-09-12 18:06:00,KRAKÓW ZIELIŃSKIEGO  / PAWLICKIEGO,Kraków,19.915528100000003,50.04436010000001,2,1,1,1,1,27,2,2,1,64,Dębniki,2019,9,12,18,3,Thursday
309,2019-09-12 21:00:00,KRAKÓW RONDO OFIAR KATYNIA  / RADZIKOWSKIEGO,Kraków,19.8912535,50.0875166,2,1,1,2,1,20,2,2,1,36,Bronowice,2019,9,12,21,3,Thursday
310,2019-09-13 07:43:00,KRAKÓW NILA  12,Kraków,19.9346482,50.0891873,5,1,1,1,1,36,2,2,1,41,Prądnik Biały,2019,9,13,7,4,Friday
311,2019-09-12 16:44:00,KRAKÓW WARSZAWSKA  / FILIPA,Kraków,19.9444834,50.0725776,2,1,1,2,1,17,2,1,1,55,Stare Miasto,2019,9,12,16,3,Thursday
312,2019-09-13 11:20:00,KRAKÓW DŁUGA  / FILIPA,Kraków,19.936899141015363,50.07038792252759,1,6,1,2,1,46,2,2,1,71,Stare Miasto,2019,9,13,11,4,Friday
313,2019-09-16 17:00:00,KRAKÓW ZIELIŃSKIEGO  / PAWLICKIEGO,Kraków,19.915528100000003,50.04436010000001,2,1,1,1,1,32,2,1,1,0,Dębniki,2019,9,16,17,0,Monday
314,2019-09-16 12:33:00,KRAKÓW KOCMYRZOWSKA  4A,Kraków,20.065860600000004,50.0973103,1,1,1,2,1,34,2,1,1,50,Wzgórza Krzesławickie,2019,9,16,12,0,Monday
315,2019-08-06 06:20:00,KRAKÓW ZIELIŃSKIEGO  / PRASKA,Kraków,19.915528100000003,50.04436010000001,2,1,1,2,1,24,2,0,1,0,Dębniki,2019,8,6,6,1,Tuesday
316,2019-09-17 19:05:00,KRAKÓW STAROWIŚLNA  16,Kraków,19.9443357,50.0576581,12,1,1,2,1,34,0,0,0,0,Stare Miasto,2019,9,17,19,1,Tuesday
317,2019-09-19 08:30:00,KRAKÓW ALEJA JANA PAWŁA II  / MARKOWSKIEGO,Kraków,20.0421189,50.07051060000001,2,1,1,1,1,0,0,0,0,0,Nowa Huta,2019,9,19,8,3,Thursday
318,2019-09-20 15:50:00,KRAKÓW KOCMYRZOWSKA  / OBROŃCÓW KRZYŻA,Kraków,20.0574091,50.0906764,2,1,1,2,1,22,2,2,1,62,Wzgórza Krzesławickie,2019,9,20,15,4,Friday
319,2019-09-21 06:55:00,KRAKÓW PAWIA  5,Kraków,19.946146666336773,50.0675936,3,2,1,1,2,34,0,0,0,0,Stare Miasto,2019,9,21,6,5,Saturday
320,2019-09-22 10:50:00,KRAKÓW RONDO MŁYŃSKIE  / MŁYŃSKA,Kraków,19.973694100000003,50.08052070000001,4,1,1,1,1,29,2,2,1,31,Prądnik Czerwony,2019,9,22,10,6,Sunday
321,2019-09-22 14:25:00,KRAKÓW BENEDYKTYŃSKA  40,Kraków,19.80414344655621,50.0193527,1,1,1,2,1,34,2,2,1,34,Dębniki,2019,9,22,14,6,Sunday
322,2019-09-22 22:50:00,KRAKÓW MONTE CASSINO  6,Kraków,19.928772100000003,50.0473981,3,6,1,1,2,32,0,0,0,0,Dębniki,2019,9,22,22,6,Sunday
323,2019-09-23 07:30:00,KRAKÓW MOGILSKA  109,Kraków,19.978067842432264,50.06765085,6,1,1,1,1,30,2,2,1,27,Grzegórzki,2019,9,23,7,0,Monday
324,2019-09-23 08:44:00,KRAKÓW OS KALINOWE  24,Kraków,20.01373275,50.09254775,1,6,1,1,1,10,0,0,0,0,Bieńczyce,2019,9,23,8,0,Monday
325,2019-09-24 07:20:00,KRAKÓW TWARDOWSKIEGO  / DWORSKA,Kraków,19.9269959,50.0453219,1,1,1,1,1,38,2,1,1,34,Dębniki,2019,9,24,7,1,Tuesday
326,2019-09-24 14:00:00,KRAKÓW TWARDOWSKIEGO  / SZWEDZKA,Kraków,19.9269959,50.0453219,1,1,1,2,1,30,2,2,1,33,Dębniki,2019,9,24,14,1,Tuesday
327,2019-09-25 08:05:00,KRAKÓW PODLESIE  5,Kraków,19.983779175450987,50.01387885,1,1,1,2,1,22,2,2,1,64,Podgórze Duchackie,2019,9,25,8,2,Wednesday
328,2019-09-26 08:15:00,KRAKÓW LIMANOWSKIEGO  / NA ZJEŹDZIE,Kraków,19.95473540923379,50.04510505,4,1,1,0,1,0,2,2,1,42,Podgórze,2019,9,26,8,3,Thursday
329,2019-09-26 09:59:00,KRAKÓW KOBIERZYŃSKA  / SKOŚNA,Kraków,19.9156319,50.0283315,1,1,1,2,1,35,2,2,1,33,Dębniki,2019,9,26,9,3,Thursday
330,2019-09-27 08:40:00,KRAKÓW ŁOBZOWSKA  / BATOREGO,Kraków,19.928526,50.071249,1,1,1,1,1,38,2,1,1,38,Krowodrza,2019,9,27,8,4,Friday
331,2019-09-30 08:29:00,KRAKÓW ZARZECZE  / JABŁONKOWSKA,Kraków,19.88968327852345,50.07553551797851,2,1,1,1,1,2,2,2,1,55,Bronowice,2019,9,30,8,0,Monday
332,2019-09-30 13:30:00,KRAKÓW KRZYŻA  / SIENNA,Kraków,19.943341533221,50.06336195,1,1,1,2,1,21,2,2,1,79,Stare Miasto,2019,9,30,13,0,Monday
333,2019-10-01 08:20:00,KRAKÓW MORAWSKIEGO  / SYROKOMLI,Kraków,19.9252133,50.055606,1,1,1,2,1,28,2,2,1,31,Zwierzyniec,2019,10,1,8,1,Tuesday
334,2019-10-02 08:50:00,KRAKÓW FRANCISZKAŃSKA  / GRODZKA,Kraków,19.9346587,50.059365,1,3,1,1,1,23,1,2,1,42,Stare Miasto,2019,10,2,8,2,Wednesday
335,2019-10-03 08:00:00,KRAKÓW MOGILSKA  / NULLO,Kraków,19.9813062,50.06976220000001,1,1,1,1,1,0,2,1,1,34,Prądnik Czerwony,2019,10,3,8,3,Thursday
336,2019-10-03 10:00:00,KRAKÓW KOBIERZYŃSKA  73,Kraków,19.916343461532968,50.0289475,4,1,1,1,1,21,2,2,1,85,Dębniki,2019,10,3,10,3,Thursday
337,2019-10-03 13:21:00,KRAKÓW ZAKOPIAŃSKA  129A,Kraków,19.925867830442847,50.01008605,5,1,1,1,1,67,2,2,1,46,Łagiewniki-Borek Fałęcki,2019,10,3,13,3,Thursday
338,2019-10-04 06:34:00,KRAKÓW ŻMUJDZKA  / ŻABINIEC,Kraków,19.9489504,50.0863825,1,1,1,2,1,31,2,2,1,63,Prądnik Biały,2019,10,4,6,4,Friday
339,2019-10-04 14:40:00,KRAKÓW ZAWIŁA  / SKOŚNA,Kraków,19.9229604,50.00754910000001,1,1,1,2,1,34,2,2,1,41,Swoszowice,2019,10,4,14,4,Friday
340,2019-10-04 18:28:00,KRAKÓW BATOREGO  1,Kraków,19.9288508,50.0670281,1,1,1,2,1,18,2,0,1,0,Stare Miasto,2019,10,4,18,4,Friday
341,2019-10-07 15:20:00,KRAKÓW STACHOWICZA  5,Kraków,19.922953081112077,50.05585245,1,1,1,2,1,23,2,2,1,44,Zwierzyniec,2019,10,7,15,0,Monday
342,2019-09-26 18:20:00,KRAKÓW MOGILSKA  / ŁASZKIEWICZA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,35,2,0,1,0,Prądnik Czerwony,2019,9,26,18,3,Thursday
343,2019-10-09 05:25:00,KRAKÓW KUKLIŃSKIEGO  / STRYCHARSKA,Kraków,19.973255249999994,50.04562615,2,1,1,2,1,37,2,2,1,65,Podgórze,2019,10,9,5,2,Wednesday
344,2019-07-15 15:45:00,KRAKÓW STAROWIŚLNA  / DAJWÓR,Kraków,19.9444943,50.0572946,1,1,1,2,1,33,2,1,1,46,Stare Miasto,2019,7,15,15,0,Monday
345,2019-10-09 16:45:00,KRAKÓW KAPELANKA  / SŁOMIANA,Kraków,19.92555914099728,50.03817707921465,2,1,1,1,1,19,2,2,1,29,Dębniki,2019,10,9,16,2,Wednesday
346,2019-10-09 20:30:00,KRAKÓW KAPELANKA  / TWARDOWSKIEGO,Kraków,19.92555914099728,50.03817707921465,2,1,1,1,1,31,2,2,1,47,Dębniki,2019,10,9,20,2,Wednesday
347,2019-10-10 07:55:00,KRAKÓW CONRADA  29,Kraków,19.898390180227253,50.08860215,4,1,1,2,1,23,2,2,1,36,Prądnik Biały,2019,10,10,7,3,Thursday
348,2019-10-10 12:00:00,KRAKÓW ZWIERZYNIECKA  11,Kraków,19.9313932,50.0581014,1,1,1,2,1,60,2,2,1,25,Stare Miasto,2019,10,10,12,3,Thursday
349,2019-10-10 19:15:00,KRAKÓW RONDO GRZEGÓRZECKIE  / POWSTANIA WARSZAWSKIEGO,Kraków,19.957833465730342,50.05760175,6,2,1,1,1,22,0,0,0,0,Grzegórzki,2019,10,10,19,3,Thursday
350,2019-10-13 08:50:00,KRAKÓW ALEJA 29 LISTOPADA  / LUBLAŃSKA,Kraków,19.9623736,50.09834960000001,2,1,1,2,1,41,2,2,1,43,Prądnik Biały,2019,10,13,8,6,Sunday
351,2019-10-12 08:15:00,KRAKÓW RÓŻYCKIEGO  7,Kraków,19.9139293,50.087917,7,8,1,0,1,0,2,0,0,0,Prądnik Biały,2019,10,12,8,5,Saturday
352,2019-10-15 15:30:00,KRAKÓW RONDO GRZEGÓRZECKIE  / POKOJU,Kraków,19.957833465730342,50.05760175,2,1,1,2,1,25,2,2,1,36,Grzegórzki,2019,10,15,15,1,Tuesday
353,2019-10-15 11:15:00,KRAKÓW LEMA  / DĄBSKA,Kraków,19.991549009431782,50.06772015,2,1,1,2,1,65,2,1,1,38,Czyżyny,2019,10,15,11,1,Tuesday
354,2019-10-16 11:10:00,KRAKÓW WESTERPLATTE  / KOPERNIKA,Kraków,19.9448443,50.0624028,2,1,1,0,1,0,2,2,1,31,Stare Miasto,2019,10,16,11,2,Wednesday
355,2019-10-16 15:00:00,KRAKÓW RONDO OFIAR KATYNIA  / JASNOGÓRSKA,Kraków,19.8912535,50.0875166,2,1,1,1,1,35,2,2,1,42,Bronowice,2019,10,16,15,2,Wednesday
356,2019-10-16 16:05:00,KRAKÓW MAŁY RYNEK  8,Kraków,19.9398867,50.0610843,1,2,1,1,1,63,0,0,0,0,Stare Miasto,2019,10,16,16,2,Wednesday
357,2019-10-17 06:43:00,KRAKÓW KRÓLOWEJ JADWIGI  84,Kraków,19.903238100000006,50.0562829,1,8,1,2,1,40,2,2,1,47,Zwierzyniec,2019,10,17,6,3,Thursday
358,2019-10-17 15:30:00,KRAKÓW BRONOWICKA  / GÓRNA,Kraków,19.8917439,50.081021,1,1,1,2,1,28,2,1,1,26,Bronowice,2019,10,17,15,3,Thursday
359,2019-10-18 17:30:00,KRAKÓW NA ZJEŹDZIE  13,Kraków,19.955479800000006,50.0466447,1,2,1,2,1,0,2,2,1,24,Podgórze,2019,10,18,17,4,Friday
360,2019-10-19 11:20:00,KRAKÓW MOGILSKA  / GRUNWALDZKA,Kraków,19.9813062,50.06976220000001,2,1,1,2,1,40,2,2,1,70,Prądnik Czerwony,2019,10,19,11,5,Saturday
361,2019-10-18 09:05:00,KRAKÓW ALEJA 29 LISTOPADA  / LUBLAŃSKA,Kraków,19.9623736,50.09834960000001,2,1,1,2,1,19,2,1,1,28,Prądnik Biały,2019,10,18,9,4,Friday
362,2019-10-20 09:00:00,KRAKÓW KSIĘCIA JÓZEFA  / MIROWSKA,Kraków,19.8571136,50.0448336,1,1,1,2,1,43,2,2,1,40,Zwierzyniec,2019,10,20,9,6,Sunday
363,2019-10-20 14:05:00,KRAKÓW OPOLSKA  / PLESZOWSKA,Kraków,19.9345299,50.0916023,2,1,1,2,1,81,2,2,1,34,Prądnik Biały,2019,10,20,14,6,Sunday
364,2019-10-20 15:36:00,KRAKÓW ANDERSA  / DUNIKOWSKIEGO,Kraków,20.0336327,50.0749777,2,1,1,2,1,14,2,2,1,49,Nowa Huta,2019,10,20,15,6,Sunday
365,2019-10-18 14:50:00,KRAKÓW MADALIŃSKIEGO  12,Kraków,19.9283225,50.05241289999999,1,1,1,2,1,21,2,0,1,0,Dębniki,2019,10,18,14,4,Friday
366,2019-10-21 14:45:00,KRAKÓW JERZMANOWSKIEGO  36,Kraków,20.0080285,50.0106516,1,4,1,2,1,36,2,1,1,44,Bieżanów-Prokocim,2019,10,21,14,0,Monday
367,2019-10-21 15:20:00,KRAKÓW KLUCZBORSKA  15,Kraków,19.9318488,50.0871369,4,1,1,2,1,48,2,1,1,42,Prądnik Biały,2019,10,21,15,0,Monday
368,2019-10-18 08:25:00,KRAKÓW RONDO MOGILSKIE  / DÓŁ,Kraków,19.9582643,50.066215,6,1,1,0,1,0,1,1,1,27,Grzegórzki,2019,10,18,8,4,Friday
369,2019-10-22 09:00:00,KRAKÓW SIENNA  11,Kraków,19.9405483,50.060547,1,8,1,1,1,32,2,2,1,45,Stare Miasto,2019,10,22,9,1,Tuesday
370,2019-10-22 16:35:00,KRAKÓW MEISSNERA  / PSZONA,Kraków,19.97954176551337,50.0747583,2,1,1,2,1,37,2,1,1,68,Prądnik Czerwony,2019,10,22,16,1,Tuesday
